Preis,Wohnfläche,Zimmer,Bezirk,Ausstattungsgrad_gruppe,Beschreibung,Adresse,Preis pro qm in euro,Preis_pro_qm_angepasst,Fairness_Label
790.0,46.0,1.0,Treptow-Köpenick,1,"Ruhig, hell, möbliert - Apartment mit Top-Anbindung zwischen Adlershof und Flughafen BER

- English below -Dieses sonnige, ca. 45?m² große 1-Zimmer-Apartment im Hochparterre eines gepflegten Mehrfamilienhauses (Baujahr 1995) überzeugt durch seinen funktionalen Grundriss und die hochwertige Ausstattung. Die Wohnanlage ist ruhig gelegen; gute Parkmöglichkeiten befinden sich direkt vor dem Gebäude. Ein ca. 6?m² großer Kellerraum gehört zur Wohnung.Ausstattung:- Wohn-/Schlafbereich:- Hochwertiger Laminatboden- Ausklappbares Schlafsofa (160?×?200?cm)- Großer Kleiderschrank, Kommode, Sessel- Drei große Fenster mit Jalousien- LED-Smart-TV (39 Zoll, Full HD, WLAN-fähig)Bad:- Gefliestes Duschbad- Spiegelschrank, Regalflächen- Waschmaschine- HaartrocknerKüche (offene Kochecke):- Spüle, Kochfeld, Kühlschrank mit Eisfach- Wasserkocher- Vollausstattung mit Geschirr, Besteck und Küchenzubehör- Kleiner Essbereich für 2 PersonenFlur:- Garderobe mit viel AblageflächeSonstiges:- Staubsauger, Bügeleisen und Bügelbrett- Bettwäsche, Handtücher, BadetücherPutzmaterialien und weitere HaushaltsutensilienInternet / Telefon:- WLAN-Flatrate (50?Mbit/s)- Schnurlostelefon mit Flatrate ins deutsche Fest- und MobilfunknetzThis sunlit and efficiently designed 1-room apartment (approx. 45 m²) is located on the raised ground floor of a well-maintained residential building from 1995. The unit has just undergone a full renovation and is available for first occupancy. The quiet residential complex offers convenient parking right in front of the building. A private basement storage room (approx. 6 m²) is included.Key Features:Living / Sleeping Area:- High-quality laminate flooring- Fold-out sofa bed (160 × 200 cm)- Large wardrobe- Chest of drawers- Comfortable armchair- Three large windows with blinds- LED Smart TV (39 inch, Full HD, Wi-Fi-enabled)Bathroom:- Fully tiled- Walk-in shower- Mirror cabinet- Wall shelves- Washing machine- HairdryerKitchenette:- Sink- Stovetop- Refrigerator with freezer compartment- Electric kettle- Fully equipped with cookware, tableware, cutlery, and utensils- Small dining area for 2 peopleHallway:- Coat rack- Plenty of storage spaceAdditional Amenities:- Vacuum cleaner- Iron and ironing board- Bed linen- Hand towels and bath towels- Cleaning supplies and household essentialsInternet / Telephone:- High-speed Wi-Fi flat rate (50 Mbit/s)- Cordless phone with flat-rate calls to German landline and mobile networks","Altglienicke,Berlin(12524)",17.17391304347826,17.17391304347826,Fair
900.0,78.0,3.0,Mitte,0,"Wohnungsswap - Rostocker Straße

Lichtdurchflutete 3-Zimmer-Wohnung im ruhigen Hinterhaus - von beiden Seiten hell, gut geschnitten, mit großem Wohnzimmer und gemütlichem Schlafzimmer. Suchen nach einer 4-Zimmer-Wohnung in Moabit (oder nähe) aufgrund von Familienzuwachs.WichtigDiese Wohnung wird derzeit bei Wohnungsswap als Tauschobjekt angeboten, eignet sich also nur für diejenigen, die im Gegenzug eine eigene passende Wohnung für den Tausch haben.Es ist kostenlos, ihr Konto zu registrieren und diese bestimme Wohnung oder Hunderte andere Wohnungen bei uns zu finden.","Moabit,Berlin(10553)",11.538461538461538,12.82051282051282,Günstig
741.0,76.0,2.0,Pankow,1,"Wohnungsswap - Wichertstraße

Hallo,wir wohnen seit gut 5 Jahren nun schon in unserer wunderschönen Altbauwohnung in Prenzlauer Berg und jetzt mit zwei Kindern hätten wir gerne ein oder zwei Zimmer mehr.Wir bieten- 2 Zimmer- Altbauwohnung- Dielen- Wohnküche- großen Badezimmer mit Dusche und Badewanne- großen Wohnzimmer- Balkon- Keller- sehr ruhig ( die Fenster sind alle super isoliert).Die Wohnung befindet sich zwei Minuten vom S-Bahn Schönhauser Allee und Schönhauser Allee Arcaden entfernt.Wir suchen nach einer 3/4 Zimmer-Wohnung in Prenzlauer Berg.Viele liebe GrüßeValentinaWichtigDiese Wohnung wird derzeit bei Wohnungsswap als Tauschobjekt angeboten, eignet sich also nur für diejenigen, die im Gegenzug eine eigene passende Wohnung für den Tausch haben.Es ist kostenlos, ihr Konto zu registrieren und diese bestimme Wohnung oder Hunderte andere Wohnungen bei uns zu finden.","Prenzlauer Berg,Berlin(10439)",9.75,9.75,Günstig
850.0,85.0,3.0,Tempelhof-Schöneberg,1,"TAUSCHWOHNUNG 3-Zimmer Altbau in Tempelhof

Es handelt es sich hierbei um ein Tauschangebot. (Anbieter-ID: 49588)Meine Familie und ich leben aktuell in einer schönen 3-Zimmer Altbauwohnung in Alt-Tempelhof. Die Wohnung ist 85qm groß, liegt im 1. Stock und hat einen Balkon, modernisiertes Bad und Dielenböden. Die Küche haben wir selbst eingebaut, eine Übernahme ist möglich, je nachdem, ob wir eine Wohnung mit Küche finden oder nicht. Die Kaltmiete liegt bei 850€, die Nebenkosten bei 170€.Wir sind direkt am Bosepark, die U6 alt-Tempelhof und Kaiserin-Augusta-Str. liegen in der Nähe.Wir ziehen eigentlich nur sehr ungern aus, denn die Gegend und Hausgemeinschaft sind wirklich super. Allerdings wird es mit unseren beiden Kids eng hier, und wir würden am liebsten eine Wohnung mit 4 oder 5 Zimmern hier im Kiez finden.","Tempelhof,Berlin(12103)",10.0,10.0,Günstig
2126.0,89.0,3.0,Steglitz-Zehlendorf,2,"Exzellente Wohnung mit zwei Balkonen und Blick auf die Uferpromenade am Teltowkanal

Diese stilvolle 3-Zimmer-Wohnung befindet sich in einem Gebäude aus dem Jahr 2018, das Teileines harmonisch integrierten Wohnensembles rund um das denkmalgeschützte Postgebäudeist. Mit einer Wohnfläche von ca. 88 m2 überzeugt die Wohnung durch ihren großzügigen Wohnund Essbereich sowie bodentiefe Fenster, die für eine besonders helle und einladendeAtmosphäre sorgen.Ein Highlight ist der nach Südosten ausgerichtete Balkon mit Blick auf die Uferpromenade undden Teltowkanal - der perfekte Ort, um laue Sommerabende zu genießen. DasHauptschlafzimmer verfügt über einen weiteren Balkon zur Nordwestseite mit Blick in denbegrünten Innenhof. Ein weiteres Zimmer bietet vielseitige Nutzungsmöglichkeiten.Die Wohnung verfügt über ein Badezimmer mit Badewanne und Dusche sowie ein zusätzlichesDuschbad für Gäste. Beide Bäder sind über die Diele erreichbar, gefliest und mit hochwertigenMarkenarmaturen ausgestattet. In allen Wohnräumen wurde Echtholzparkett verlegt.Die Lage spricht für sich: Direkt am Teltowkanal, in einem architektonisch ansprechendenEnsemble, das sich harmonisch in die Umgebung einfügt, bietet die Wohnung eine idealeKombination aus modernem Wohnkomfort und historischem Charme. Der geschützte Innenhofmit üppiger Bepflanzung schafft eine angenehme Wohnatmosphäre. Dank der hervorragendenAnbindung an den öffentlichen Nahverkehr sowie einer Vielzahl von Einkaufsmöglichkeiten,Restaurants und Freizeitangeboten in unmittelbarer Umgebung bleibt kein Wunsch offen.Diese besondere Immobilie vereint stilvolles Wohnen mit einer geschichtsträchtigen Umgebung- ideal für alle, die das Besondere suchen.","Königsberger Straße 25H,Lichterfelde,Berlin(12203)",23.8876404494382,21.716036772216544,Fair
2150.0,68.0,2.0,Mitte,1,"ZABA - 2 rooms apartment with Balcony in Tiergarten (Berlin)

Explore the many gardens and green spaces that Berlin has to offer from this Tiergarten apartment. Walk out the front door of this jungle themed apartment to go on a bike ride in the park or drink a beer at a local beer garden, all from the heart of Berlin. When the day is done, come back to Zaba for complete indulgence.This 1 bedroom, 1 bathroom unique property is given a modern spin with design inspired by international travels and supplied from local artisans. The bedroom features a queen size bed and plenty of storage space with light streaming in from the narrow Juliet balcony, which stretches along the entirety of the exterior of the apartment. The bathroom is both chic and functional in design with a walk in shower and supply and storage closet.The open plan living room and kitchen area keep the jungle theme alive with its green plant touches. The living room has a full entertainment system and a comfy couch that doubles as a bed for when guests stay the night. The living room also offers a custom built dedicated workstation for all your remote working needs. The fully furnished kitchen is sleek and stylish with modern finishings. Guests are invited to enjoy a home cooked meal either at the dining table or on the balcony outside. Fully furnished, this home comes with everything you need, including bedding and linens.*This apartment comes equipped with floor heating.","Lützowstrasse 111b,,Tiergarten,Berlin(10785)",31.61764705882353,31.61764705882353,Zu teuer
1340.0,66.0,2.0,Neukölln,0,"Wohnungsswap - Weisestraße

We're offering our lovely 2-room apartment, just a 5-minute walk from Tempelhofer Feld and surrounded by the vibrant bars, cafes, and shops that make this neighborhood so special. The flat is cozy and filled with natural light, perfect for singles or couples who want to enjoy the best of Schillerkiez living. The rent is €1,340 warmWe're looking to move because we recently welcomed a baby and now need a flat with at least 3 rooms.If you're interested, we'd love to hear from you! We're open to swapping or offers for apartments in the areas we specified.WichtigDiese Wohnung wird derzeit bei Wohnungsswap als Tauschobjekt angeboten, eignet sich also nur für diejenigen, die im Gegenzug eine eigene passende Wohnung für den Tausch haben.Es ist kostenlos, ihr Konto zu registrieren und diese bestimme Wohnung oder Hunderte andere Wohnungen bei uns zu finden.","Neukölln,Berlin(12049)",20.303030303030305,22.55892255892256,Zu teuer
988.0,38.0,1.0,Tempelhof-Schöneberg,1,"Schöne 1-Zimmer-Wohnung in Schöneberg

Die modern geschnittene und hochwertig ausgestattete Wohnung befindet sich in einem 2019 errichteten Gebäude auf dem Gelände des revitalisierten historischen Postfuhramts zwischen Hauptstraße und Belziger Straße in Berlin Schöneberg.Das innerstädtische Ensemble aus Gebäuden und Höfen, das aus dem frühen 20. Jahrhundert stammt und unter Denkmalschutz steht, wurde 2020 revitalisiert und um zwei Neubauten erweitert. Heute ist das Bricks Berlin Schöneberg ein lebendiges Quartier mit Wohnungen, Schulen, Büroflächen, Sportstudios, Cafés, einem Restaurant und verschiedenen Geschäften, wie Denns BioMarkt, Oxfam und einem Friseur.","Hauptstraße 29,Schöneberg,Berlin(10827)",26.0,26.0,Zu teuer
2234.0,98.7,3.5,Marzahn-Hellersdorf,1,"Jetzt einziehen: Naturnah wohnen auf zwei Ebenen mit viel Raum ++ Einbauküche und Terrasse ++

Diese attraktive Maisonette-Wohnung erfüllte höchste Wohnansprüche und ist ein Traumdomizil für Paare und kleine Familien. Die Maisonette-Einheit befindet sich unmittelbar auf dem Garten- und Freizeitplateau und besitzt einen eigenen Eingang sowie eine großflächige Verglasung auf beiden Wohnebenen. Die lichtdurchfluteten Zimmer bilden den idealen Raum für einen modernen Lebensstil. Zudem sorgt die lichte Raumhöhe von ca. 2,90 m für ein Loft-Ambiente. Auf der ersten Ebene befinden sich der offene Koch- und Essbereich, ein Dusch-Badezimmer und das Wohnzimmer, welches auch als Arbeitszimmer dienen kann. Über die formschöne Treppe erreichen Sie die weiteren Zimmer im Obergeschoss. Hier finden Sie auch ein zweites Badezimmer mit Badewanne vor. Die Fenster lassen sich teilweise komplett öffnen. Darüber hinaus gehört zur Wohnung eine private Terrasse. Im Objekt stehen Ihnen zahlreiche Community- und Dienstleistungsangebote zur Verfügung.","Lion-Feuchtwanger Straße 61,Hellersdorf,Berlin(12619)",22.634245187436676,22.634245187436676,Fair
390.0,53.0,1.0,Mitte,0,"TAUSCHWOHNUNG Große Altbau Wohnung in Wedding

Es handelt es sich hierbei um ein Tauschangebot. (Anbieter-ID: 52457)Biete schöne, ruhige Altbau-Wohnung im Seitenflügel in Wedding. Nahe am Pankower Bürgerpark.Ich suche eine Wohnung in Kreuzberg,F-Hain,P-Berg, oder Moabit","Gesundbrunnen,Berlin(13359)",7.3584905660377355,8.176100628930817,Günstig
1950.0,52.0,2.0,Mitte,1,"SUITES AM TACHELES - Exklusive Wohnoase in bester Lage

Im Herzen der Hauptstadt befinden sich die SUITES, welche zum außergewöhnlichen Stadtquartier AM TACHELES gehören. Das Berliner Architektenbüro Grüntuch Ernst hat sich der kompromisslosen Gestaltung vom Städtebau bis ins kleinste Detail verschrieben. Die Gebäude dieses einzigartigen Projekts sind genauso vielseitig wie ihre Schöpfer. Die Architektur, die Ausstattung sowie die Auswahl der Services ist geprägt von Klarheit und Konsequenz. Grüntuch Ernst Architekten bekennen sich mit den Suiten zur Perfektion und zum Minimalismus, zu einer zurückhaltenden Gestaltung und höchsten architektonischen Ansprüchen. Die SUITES AM TACHELES verbinden konsequent das minimalistische Design mit einem diskreten Rückzug und exklusiven Services, um eine besondere Art des Wohnens zu schaffen. Die SUITES befinden sich südöstlich im ruhigen Teil des Stadtquartiers AM TACHELES. Diese hier zur Vermietung angebotene Suite vereint perfekt die Vorteile einer Wohnung und die eines Hotels. Verschiedene Services und Zusatzleistungen wie ein hauseigener Health Club und Spa im Erdgeschoss, ein Pool mit Gegenstromanlage, Fitnessräume sowie attraktive Freiräume im Garten sprechen für sich. Darüber hinaus bietet ein Conciergeservice zusätzliche komfortable Leistungen. Die Mietpartei erhält Zugang zum exklusiven Owners Club und das Gebäude bietet ein vollumfängliches Sicherheitskonzept. Diese Wohnung im ersten Obergeschoss des Gebäudes erstreckt sich auf ca. 52 Quadratmeter und ist komfortabel mit dem Aufzug zu erreichen. Ein maßangefertigtes Regal mit integrierten Schiebetüren als zentrales Element im Raum ermöglicht unterschiedliche Funktionen im Wohnraum wie die Abgrenzung des Schlafbereiches vom Wohnbereich. Alle Materialien und Armaturen wurden handverlesen, der Fußboden ist mit hochwertigen, geölten Eichendielen versehen, es gibt Fußbodenheizung und die Decken sind aus stilvollem Sichtbeton. Die Manufaktur-Einbauküche ist mit sämtlichen elektrischen Küchengeräten der Marke Miele ausgestattet und bietet Raum für gemeinsames Kochen. Das Badezimmer mit großen Feinsteinzeugfließen der Traditionsmanufaktur MARAZZI bietet eine Rainshower sowie Sanitärausstattung von DORNBRACH und LAUFEN. Die großen, bodentiefen Fenster mit Dreifachverglasung und die hohen Decken ermöglichen zudem hervorragende Lichtverhältnisse und eine lichtdurchflutete Wohnatmosphäre. Weitere Ausstattungsdetails sind Deckenspots, eine Videogegensprechanlage sowie weitere, maßangefertigte Einbauschränke. Abgerundet wird dieses tolle Immobilienangebot durch eine Loggia mit Ostausrichtung und Blick in den ruhigen, begrünten Innenhof.Ausstattung:. Architekten: Grüntuch Ernst. Geölte Eichendielen. Fußbodenheizung (Heizen und Kühlen). Manufaktur-Einbauküche mit MIELE-Geräten. Regal mit integrierten Schiebetüren zur Raumteilung. Maßgefertigte Einbauschränke. Badezimmer mit Rainshower und Sanitärausstattungvon DORNBRACHT und LAUFEN. Große Feinsteinzeug-Fliesen im Badezimmer aus deritalienischen Traditionsmanufaktur MARAZZI. Hohe Decken in Sichtbeton. Große, bodentiefe, dreifachverglaste Fenster. Loggia mit Ostausrichtung zum Innenhof. Videogegensprechanlage. Deckenspots. Repräsentativer Eingangsbereich. Aufzug. Kleiner Privatgarten. Health Club and Spa im Erdgeschoss. Fahrradraum und Fahrradwaschanlage. Hundewaschplatz. Conciergeservice. Vollumfängliches Sicherheitskonzept","Johannisstraße 13,Mitte,Berlin(10117)",37.5,37.5,Zu teuer
900.0,65.0,2.0,Friedrichshain-Kreuzberg,1,"Wohnungsswap - Käthe-Niederkirchner-Straße

Käthe-Niederkirchner-Str. 18Helle 2 Zimmer ? 65 m² ? Stockwerk 4 ? 900 EUR/MonatVermieter: Privater VermieterBiete:Helle 65 qm Wohnung im schönen Bötzowkiez zum Tausch, da wir mindestens ein Zimmer mehr suchen.. 2 Zimmer. Neue offene Wohnküche. Balkon. Bad mit Wanne und Dusche. Echtholzparkett im Wohnzimmer. Kellerabteil. Volkspark Friedrichshain 200m entfernt. Schöner Kiez mit vielen netten Cafés, Restaurants und kleinen Läden. Gute Anbindung an öffentlichen Nahverkehr (M4, M10, Bushaltestellen)Suche:. Eine Wohnung in Kreuzberg, Neukölln, oder Alt-Treptow. Mindestens 3 Zimmer. ab ca. 70 m2. Bad mit Wanne. Balkon. Kein ErdgeschossIch freue mich auf Tauschangebote!WichtigDiese Wohnung wird derzeit bei Wohnungsswap als Tauschobjekt angeboten, eignet sich also nur für diejenigen, die im Gegenzug eine eigene passende Wohnung für den Tausch haben.Es ist kostenlos, ihr Konto zu registrieren und diese bestimme Wohnung oder Hunderte andere Wohnungen bei uns zu finden.","Friedrichshain,Berlin(10407)",13.846153846153847,13.846153846153847,Fair
1818.0,91.0,4.0,Reinickendorf,1,"OWNR: Einziehen und Wohlfühlen - Renoviert und mit Küche! 4 Zimmer - Erstbezug nach Sanierung

Das Rundum-sorglos-Renovierungspaket ohne eigene Anstrengungen: Alle OWNR-Immobilien werden nach dem OWNR-Standard renoviert. Zur Innenausstattung gehört eine Einbauküche. Zudem sind die Wände weiß gestrichen und die Immobilie wird vor Übergabe gründlich gereinigt. Wir bei OWNR kümmern uns regelmäßig um Renovierungsarbeiten und binden dich gerne in diesen Prozess ein. Wir bemühen uns, Deine Wünsche zu berücksichtigen; bitte beachte, dass dies möglicherweise eine Anpassung der Leasingrate im überschaubaren Rahmen nach sich ziehen kann.-------Diese frisch sanierte und ab sofort bezugsfreie Wohnung bietet ein modernes Ambiente mit neuen Parkettböden, einem stilvollen Badezimmer und einen herrlichen Balkon mit Grünblick. Die großzügigen Räumlichkeiten sind ideal für Familien, für Hundebesitzer ist das nahe Hundeauslaufgebiet perfekt, und Wassersportfans haben den Tegeler See direkt vor der Tür.Fordern Sie jetzt für weitere Informationen das Exposé an.. Erstbezug nach Sanierung. neue Fliesen in Küche und Bad. komplett neues Badezimmer. Parkettböden und Fußleisten. neue Elektrik. Spotlights in Flur, Küche, Bad. neue Türen. neue Heizkörper. großer Balkon mit Süd-Ost-Ausrichtung. viel Tageslicht in allen Räumen. perfekte Raumaufteilung. Tageslichtbad mit Badewanne und Fenster. Keller. Garagen und Außenstellplätze verfügbar. Grünanlage. fußläufig zum Tegeler See. optional zum Kauf: Gartenanteil 50 m² oder Garage/Stellplatz","Konradshöhe,Berlin(13505)",19.978021978021978,19.978021978021978,Zu teuer
472.0,65.0,3.0,Mitte,0,"Wohnungsswap - Rathausstraße

Meine aktuelle 3-Zimmer-Wohnung befindet sich in einer sehr guten und zentralen Lage: am Roten Rathaus nahe Alexanderplatz. In der näheren Umgebung gibt es diverse Sehenswürdigkeiten, Einkaufsmöglichkeiten, U-Bahn-, S-Bahn-, Straßenbahn- und Regionalverkehr sowie Bushaltestellen mit Anbindung an mehrere Buslinien. Zudem finden sich Schulen, Kindergärten, Grünanlagen, ein Spreehafen mit Booten zur Miete, Parkplätze, Spielplätze, Märkte, Apotheken und Ärzte in unmittelbarer Nähe.Ich suche nach einer 3- oder 4-Zimmer-Wohnung in fußläufiger Entfernung zur Lomonossow-Schule (10785, 12683 oder 12681) für einen möglichen Tausch. Wichtig ist, dass Ihre Wohnung von einer der sechs großen Berliner Wohnungsbaugenossenschaften (degewo, GESOBAU, Gewobag, HOWOGE, STADT UND LAND oder WBM) ist, um einen sicheren Tausch zu gleichen Konditionen zu gewährleisten.Falls Sie Interesse an einem Tausch haben oder weitere Informationen benötigen, schreiben Sie mir gerne eine Nachricht.Gemeinsam können wir alle Details besprechen und einen reibungslosen Wohnungstausch ermöglichen.WichtigDiese Wohnung wird derzeit bei Wohnungsswap als Tauschobjekt angeboten, eignet sich also nur für diejenigen, die im Gegenzug eine eigene passende Wohnung für den Tausch haben.Es ist kostenlos, ihr Konto zu registrieren und diese bestimme Wohnung oder Hunderte andere Wohnungen bei uns zu finden.","Mitte,Berlin(10178)",7.2615384615384615,8.068376068376068,Günstig
